"sum(2023)_Current Assets";"sum(2023)_Current Liabilities";"sum(2023)_End Cash Position";"sum(2023)_Net Income";"sum(2023)_Total Assets";"sum(2023)_Total Equity Gross Minority Interest";"sum(2023)_Total Liabilities Net Minority Interest";"sum(2023)_Total Revenue";"id";"cluster"
-0.32547122902645337;-0.3056696033298343;-0.14822306726359466;-0.09108828749599204;-0.14265505373908072;-0.15004486355904892;-0.1374524619037955;-0.2936255216797692;126;"cluster_0"
-0.31936175723895766;-0.26701284728935115;-0.17414911891903698;-0.11880365185103633;-0.15679084021561623;-0.23702738353583655;-0.13584517917919642;-0.29676551136796764;127;"cluster_0"
-0.3243037684064663;-0.18038694620325277;-0.17496957400404042;-0.11860000798317989;-0.1842226013822766;-0.5036758556399249;-0.11206407126055005;-0.3036968350401675;128;"cluster_0"
-0.32547122902645337;-0.3056696033298343;1.2603667083188053;0.301894458936484;1.1893521602706414;1.3013763159208123;1.1353316166006582;0.31732612227562473;129;"cluster_0"
-0.32547122902645337;-0.3056696033298343;0.08554620181542509;0.08445928223531078;-0.03826845215027503;0.056678407002779506;-0.057340186991308155;-0.06071615362290067;130;"cluster_0"
-0.2938782136069009;-0.2858577680452276;-0.1672548277063318;-0.0928007282804438;-0.182125580492994;-0.27257927665382864;-0.1583756569346265;-0.22286771578181352;131;"cluster_0"
-0.1509241661860008;-0.14200916987840304;-0.16787036469525132;-0.08224501863969208;-0.16175487580399436;-0.21847589317458338;-0.1456479654544849;-0.12218618300138981;132;"cluster_0"
1.7272955272989343;-0.21229537677328086;0.753270919901545;-0.3317250626707097;-0.006288445543148606;0.6906154616976531;-0.15328466172953775;-0.099209601373717;133;"cluster_0"
-0.12720449150367436;-0.052989035433823696;-0.14416861163588238;0.01815487900634162;-0.12730322439665323;-0.10579206846121102;-0.12859525274400438;-0.0670687642225586;134;"cluster_0"
-0.32546262483514427;-0.3056538094893499;-0.17499406592503547;-0.09939263312595494;-0.18444697097941665;-0.27940433631512634;-0.15968679385952836;-0.30591858342605244;135;"cluster_0"
-0.3253992177356147;-0.30555870258411466;-0.17498958169072715;-0.09939459136229875;-0.1844208634893257;-0.27930372173934365;-0.15967708568879685;-0.3058472416638386;136;"cluster_0"
-0.30133228325460876;-0.2693385036167206;-0.163538649264597;-0.09337757718334379;-0.1727999106493387;-0.24279353392451428;-0.15360839007972785;-0.288632605755699;137;"cluster_0"
-0.32547122902645337;-0.3056696033298343;-0.013242428465067058;-0.0609119325711951;-0.007603104821543917;-0.1377141842712118;0.020064995534333257;-0.27513271318527727;138;"cluster_0"
-0.19263015129089242;0.15367764991000396;-0.17332012809810673;-0.06927498614434367;-0.1150018456192119;-0.19549253688645685;-0.09506944838129723;-0.1100923598723278;139;"cluster_0"
-0.32527695600586576;-0.3054945772798685;-0.17493818330226615;-0.09918663406708933;-0.18442603531530996;-0.2793342000507769;-0.159676781806683;-0.3057586812155088;140;"cluster_0"
-0.274186060317563;-0.29546769130297135;-0.15984959132975216;-0.07771462531691442;-0.177024824260372;-0.2429321163303443;-0.15858829710716305;-0.25302514695840134;141;"cluster_0"
-0.24428346569582846;-0.18751479700444396;-0.14284415073330506;-0.11827139494080961;-0.1562367095179596;-0.1607938997383859;-0.15128548979185705;-0.2946224365967744;142;"cluster_0"
-0.09974106428932662;0.04257570532645271;-0.1465913111301888;-0.06982823483240372;-0.1580649489757269;-0.24583552676542772;-0.13549588730127143;-0.0038805071379662466;143;"cluster_0"
-0.32547122902645337;-0.3056696033298343;4.6824117856960544E-5;-0.08534378491460634;0.025645595072613426;0.050736812914389;0.019692619614257664;0.10536142400248398;144;"cluster_0"
-0.22201960567821005;-0.20652033517919272;-0.14728421089639707;-0.06380045935488585;-0.17135992326439287;-0.23987689721154568;-0.15251697368402847;-0.20349521682666144;145;"cluster_0"
0.07570196096431048;0.042089433586327704;-0.15634784705059732;-0.0748533099481169;-0.15487832460767478;-0.24485523379266952;-0.13192473741842456;0.1747104469441763;146;"cluster_0"
-0.1638567168542127;-0.277294018160995;-0.13886602655181662;-0.07326525312805988;-0.1715361572894941;-0.2165246165799738;-0.157656940067183;-0.010754739990429826;147;"cluster_0"
