"sum(2020)_Basic EPS";"sum(2021)_Basic EPS";"sum(2022)_Basic EPS";"sum(2022)_Net Income";"sum(2022)_Total Assets";"sum(2022)_Total Liabilities Net Minority Interest";"sum(2022)_Total Revenue";"sum(2023)_Basic EPS"
-0.10992757763960016;-0.25536938016789046;-0.2570457238946602;-0.16102441988440455;-0.18846485867797239;-0.1624244325084758;-0.3093651112102785;-0.23115061015664184
-2.313666629797223;-1.533622631213604;-0.4786015748482398;-0.17526668578748963;-0.17182033508251607;-0.14681016328368662;-0.2579413080031105;-0.45723295006377185
-0.08484597930713873;-0.20948971198737562;-0.1777171456756259;-0.13322479955485786;-0.0793464813678574;-0.060510887887389314;-0.285204853164853;-0.20847712770268617
-0.06533222742361881;-0.06974954755089928;-0.22497111306629136;-0.14089559634623527;-0.16702576559126123;-0.15266499819098936;-0.22877235169338847;-0.1984216156213509
0.6682517582907032;1.0124618707545578;1.2021053157031691;9.797325750636533;14.348842580028052;14.863440793481244;5.267291061134754;1.7594675706045404
-0.11468060232552273;0.39759298907202417;0.8140870838192864;-0.07020399727699465;-0.1771194113017148;-0.15487960238906476;-0.07466741084552442;0.8618612723642748
0.1463112547373397;0.10279341821799017;-0.018958365099989112;0.12375550443847397;0.07354453375297476;-0.08244501878484067;0.2850472417397191;0.011799324870993574
-0.056282334779964055;-0.17871739121374555;-0.2114463596283752;-0.15160814203847459;-0.12855706898565247;-0.11809297200627064;-0.29161300346638436;-0.18462059400636394
-2.2154057882473968;-0.24263000567337084;-0.21551370601679498;-0.09665423245210149;-0.06105927376260284;-0.024827244296471;-0.13314875236342366;-0.20702616455001027
0.23886830073546075;0.4385139369438634;0.41161819850662756;1.0584791235086661;2.049568057682004;2.0951949320984666;0.6075969497506476;0.45117121349873324
-0.03811146810112003;-0.16315055640476753;-0.1932259705225273;0.19479565180398853;0.984808866627241;0.9710556870040696;0.12031780505040862;-0.16602801965463332
-0.011730177852115152;-0.09084281964978551;-0.07186693600626257;0.32597756069964823;1.6727970048102891;1.7154438877691676;0.21389449010130324;0.008424991957793823
-0.09886553284124994;-0.22486947056610865;-0.24424967359026473;-0.15746559981800065;-0.1818636875865143;-0.15875298794074366;-0.27371489058850706;-0.21809397650530543
-0.10616811957032671;-0.12653263604110102;-0.24801940926733673;-0.15705935423788026;-0.1828227568078979;-0.16191463014481106;-0.2922078605241823;-0.22194071602635315
-0.21298465444771014;-0.1342527736292934;-0.14491383171373637;-0.14180198717426476;-0.17821271529013477;-0.15761959288103153;-0.24061187569856163;-0.11672901579278495
-0.4379821047335255;-0.7531715635548133;-0.16485374937403816;-0.15158619388404734;-0.18336483671926893;-0.15604857143937545;-0.2871732942421777;-0.13707624325937945
-0.043239124128358716;-0.1829360456335228;-0.19286222409754666;-0.148473645560088;-0.1788606405016638;-0.15952424470067375;-0.29752868789636056;-0.16565684303418135
0.6138496476876992;0.7101109084891227;3.5840822457604165;-0.01584374298823966;-0.16454419651458171;-0.14682249069977946;-0.2669469318126325;0.5452476151187422
-0.10996460045799941;-0.2551362067008005;-0.2568114910376867;-0.1610189798226976;-0.18846330336119285;-0.16242416779736693;-0.30935009567491084;-0.23091239237596867
-0.10992538254252421;-0.2553676252076518;-0.2570446822571704;-0.1610046749938278;-0.18844066561384323;-0.16239921272815494;-0.3093386993247006;-0.2311503469586746
0.11562539208555057;0.05550230217228718;0.08203086961736036;0.8694259803668929;2.042076233416548;2.18795758529184;0.5546891836174996;0.18608361983776073
-0.10992721467079232;-0.25536696709756235;-0.25704660349965147;-0.1610234134767536;-0.18845754447442492;-0.16242367825754223;-0.3093658185885834;-0.23115230744609716
-0.8401861122734465;-1.0653519906183295;-0.7100765725631861;-0.19356273154627973;-0.17482247970322282;-0.15248642414494917;-0.2582001057486319;-0.6934362539877544
-0.10992550353212682;-0.255365406195427;-0.257046868042506;-0.1610262910811605;-0.18839795182405036;-0.16237704357032337;-0.30922248642077566;-0.23115170006617278
-0.12877004463937125;-0.11024367306181761;-0.25645171275552403;-0.1600648811818727;-0.17006955241269803;-0.15486919863301335;-0.2964917105357602;-0.2305452649550125
-0.04891411119147031;0.016690681510336498;0.1276645120240212;0.42750278539489994;0.28576049994672587;0.07029768488788127;0.1879656336212093;0.08272780270645233
-0.08054425016001587;-0.22794908829254604;-0.21994479883019538;-0.107532542249911;0.1569974768288949;0.18350437975842565;-0.15024344122944178;-0.21819520649270144
-0.10987688299610576;-0.2550395995145876;-0.25674370193121304;-0.16096869060638597;-0.18846247211424547;-0.1624231668038346;-0.3093163855006328;-0.23084321855124806
-0.25894483219701253;-0.3709384603631348;-0.23409784154762353;-0.15701398410066753;-0.14425223735299017;-0.138872709875735;-0.30214405841832526;-0.18647647710862378
-0.15750227953567117;-0.2650732471865858;-0.26657047694134883;-0.19331025555214248;-0.15824572282974644;-0.13704812551731926;-0.3019078814243327;-0.24087072366940376
-0.12263134764002052;-0.2669716416754856;-0.2678601233571893;-0.18832311311032257;-0.18822265627898366;-0.11156920500068426;-0.30704139941049147;-0.24218671350555165
0.8195845464313604;1.1288562463139433;1.0017118514746093;0.5877613503214665;1.3376054485696798;1.3032663153629673;0.3287053090459933;0.748925693723396
0.36970991384578317;0.5461739977365788;0.5068205582811033;0.2694090919751917;-0.03407081406337395;-0.052305992604327625;-0.06430091842696305;0.5483182580697539
-0.055899908251393945;-0.09617687786084302;-0.15691746373809712;-0.1545888571859123;-0.18594354426857465;-0.1607693203017494;-0.24201590828294925;-0.12897784426770004
-0.049907954355782526;-0.1772830487110213;-0.19167178125215553;-0.13950883248339296;-0.1653109426980263;-0.14749978408415723;-0.1450224530364596;-0.16444208318542944
-0.16648838905346325;-0.3238391032540829;-0.1933913098066094;0.3187736507446384;0.011487604632110517;-0.15458570181098014;-0.13355349104326644;-0.2758288126501532
0.5832966618669786;0.5039874535388064;0.3084134173825779;-0.05205947849275483;-0.1427980402409752;-0.14143306093252336;-0.10787492977660915;0.6529225783789462
-0.10991447619406018;-0.2554437466080023;-0.25705718521383275;-0.16103735344952194;-0.1884626709679894;-0.16242252861460962;-0.30936085257485973;-0.2311458962135621
