"symbol";"account";"type";"2020";"2021";"2022";"2023"
"PANS";"Total Non Current Assets";"BS";9.65590615157E11;7.57957767015E11;9.17484148417E11;1.004816062761E12
"PANS";"Total Non Current Liabilities Net Minority Interest";"BS";4.3533811181E10;3.7801012934E10;3.0455165329E10;2.9093588585E10
"PANS";"Total Revenue";"IS";2.91875275275E11;3.66975927136E11;3.48495918916E11;3.18235625304E11
"PBID";"Accounts Payable";"BS";1.34108813E11;1.59770819E11;1.42380917E11;1.77342937E11
"PBID";"Accounts Receivable";"BS";2.64926992E11;3.24586569E11;3.39010229E11;3.60453916E11
"PBID";"Basic EPS";"IS";198.19;220.74;188.19;188.19
"PBID";"Capital Expenditure";"CF";-9.7028814E10;-2.22752948E11;-9.7122799E10;-7.4964718E10
"PBID";"Cash And Cash Equivalents";"BS";4.75785704E11;1.71411876E11;2.63029852E11;3.62521036E11
"PBID";"Cash Flowsfromusedin Operating Activities Direct";"CF";5.36058768E11;1.42033597E11;2.09776561E11;5.08727345E11
"PBID";"Cost Of Revenue";"IS";3.051870631E12;3.576105488E12;4.200116575E12;3.838768812E12
"PBID";"Current Assets";"BS";1.486968395E12;1.61313289E12;1.856333656E12;1.888286135E12
"PBID";"Current Liabilities";"BS";3.94338211E11;4.26777806E11;4.9223145E11;4.59184137E11
"PBID";"End Cash Position";"CF";4.60464569E11;1.52289595E11;2.27136124E11;3.48063995E11
"PBID";"Gross Profit";"IS";8.18681829E11;8.65407285E11;8.3030768E11;8.64455531E11
"PBID";"Net Income";"IS";3.71602077E11;4.13892219E11;3.52857039E11;3.74153078E11
"PBID";"Operating Expense";"IS";3.20736381E11;3.41641161E11;3.60468526E11;3.94026135E11
"PBID";"Operating Income";"IS";4.97945448E11;5.23766124E11;4.69839154E11;4.70429396E11
"PBID";"Total Assets";"BS";2.417251742E12;2.795959663E12;3.040363137E12;3.196352644E12
"PBID";"Total Equity Gross Minority Interest";"BS";1.945006628E12;2.295611941E12;2.446027106E12;2.630524565E12
"PBID";"Total Liabilities Net Minority Interest";"BS";4.72245114E11;5.00347722E11;5.94336031E11;5.65828079E11
"PBID";"Total Non Current Assets";"BS";9.30283347E11;1.182826773E12;1.184029481E12;1.308066509E12
"PBID";"Total Non Current Liabilities Net Minority Interest";"BS";7.7906903E10;7.3569916E10;1.02104581E11;1.06643942E11
"PBID";"Total Revenue";"IS";3.87055246E12;4.441512773E12;5.030424255E12;4.703224343E12
"PBRX";"Accounts Payable";"BS";6.7669155E7;5.8206155E7;9430062.0;8810393.0
"PBRX";"Accounts Receivable";"BS";1.34324456E8;1.3480869E8;1.3398208E8;1.42259631E8
"PBRX";"Basic EPS";"IS";0.002551;0.001724;3.93E-4;-6.0E-5
"PBRX";"Capital Expenditure";"CF";-8996034.0;-4425730.0;-3108685.0;-5021630.0
"PBRX";"Cash And Cash Equivalents";"BS";4.5708202E7;3.6112476E7;8.2251449E7;2.6757857E7
"PBRX";"Cash Flowsfromusedin Operating Activities Direct";"CF";-3.1780055E7;-3367594.0;1.3778748E7;-2.7732349E7
"PBRX";"Cost Of Revenue";"IS";5.93692564E8;6.11964563E8;6.08715156E8;5.1637587E8
"PBRX";"Current Assets";"BS";5.76360897E8;5.91495547E8;6.27439979E8;6.245624E8
"PBRX";"Current Liabilities";"BS";2.33832605E8;3.9789412E8;3.8535487E7;1.85115895E8
"PBRX";"End Cash Position";"CF";4.5708202E7;3.6112476E7;8.2251449E7;2.6757857E7
"PBRX";"Gross Profit";"IS";9.1199737E7;7.7480226E7;8.132859E7;6.5239312E7
"PBRX";"Net Income";"IS";2.3711738E7;1.6140587E7;3683107.0;-1216507.0
"PBRX";"Operating Expense";"IS";3.4563206E7;3.4876279E7;3.5110276E7;2.921153E7
"PBRX";"Operating Income";"IS";5.6636531E7;4.2603947E7;4.6218314E7;3.6027782E7
"PBRX";"Total Assets";"BS";6.93123729E8;6.96625283E8;7.24645099E8;6.96766629E8
"PBRX";"Total Equity Gross Minority Interest";"BS";2.80185257E8;2.91211134E8;3.41018419E8;3.33654149E8
"PBRX";"Total Liabilities Net Minority Interest";"BS";4.12938472E8;4.05414149E8;3.8362668E8;3.6311248E8
"PBRX";"Total Non Current Assets";"BS";1.16762832E8;1.05129736E8;9.720512E7;7.2204229E7
"PBRX";"Total Non Current Liabilities Net Minority Interest";"BS";1.79105867E8;7520029.0;3.45091193E8;1.77996585E8
"PBRX";"Total Revenue";"IS";6.84892301E8;6.89444789E8;6.90043746E8;5.81615182E8
"PBSA";"Accounts Payable";"BS";2.9330216701E10;4.5746183243E10;3.496335762E10;5.3897720268E10
"PBSA";"Accounts Receivable";"BS";3.94870043131E11;3.80160670253E11;3.33823886287E11;2.17560263292E11
"PBSA";"Basic EPS";"IS";14.375;27.87;44.56;44.56
"PBSA";"Capital Expenditure";"CF";-8.627289403E9;-2.3893962074E10;-3.5980346334E10;-4.7279034367E10
"PBSA";"Cash And Cash Equivalents";"BS";5.933208943E10;1.57895577379E11;1.78200967729E11;1.7111837632E11
"PBSA";"Cash Flowsfromusedin Operating Activities Direct";"CF";4.9586728211E10;4.2313513127E10;2.03040612839E11;2.00156529813E11
"PBSA";"Cost Of Revenue";"IS";4.59189347714E11;1.58726665655E11;5.44384342114E11;4.22054016109E11
"PBSA";"Current Assets";"BS";4.84044833406E11;6.18264595632E11;6.55359010311E11;5.81651410344E11
"PBSA";"Current Liabilities";"BS";1.49973011766E11;1.85890931795E11;2.0268434297E11;1.86870697975E11
"PBSA";"End Cash Position";"CF";5.4378928707E10;1.55642463923E11;1.78200967729E11;1.7111837632E11
"PBSA";"Gross Profit";"IS";9.341302301E10;1.2042865727E11;1.87462193783E11;1.50709429998E11
"PBSA";"Net Income";"IS";4.3118874545E10;8.3600294057E10;1.33680700468E11;1.92828439008E11
"PBSA";"Operating Expense";"IS";4.980337276E10;4.6428215851E10;5.7208911492E10;5.1700694402E10
"PBSA";"Operating Income";"IS";4.360965025E10;7.4000441419E10;1.30253282291E11;9.9008735596E10
"PBSA";"Total Assets";"BS";7.0223067268E11;7.7698770784E11;8.5781911206E11;7.95622503779E11
"PBSA";"Total Equity Gross Minority Interest";"BS";5.3601572091E11;5.80998695826E11;6.4541248215E11;5.97158950877E11
"PBSA";"Total Liabilities Net Minority Interest";"BS";1.6621495177E11;1.95989012014E11;2.1240662991E11;1.98463552902E11
"PBSA";"Total Non Current Assets";"BS";2.18185839274E11;1.58723112208E11;2.02460101749E11;2.13971093435E11
"PBSA";"Total Non Current Liabilities Net Minority Interest";"BS";1.6241940004E10;1.0098080219E10;9.72228694E9;1.1592854927E10
"PBSA";"Total Revenue";"IS";5.52602370724E11;2.79155322925E11;7.31846535897E11;5.72763446107E11
"PCAR";"Accounts Payable";"BS";5.96851456E8;3.449168036E9;5.294153839E9;1.256633239E9
"PCAR";"Accounts Receivable";"BS";2.3777570627E10;2.6827108965E10;3.3353339366E10;3.9259889094E10
"PCAR";"Basic EPS";"IS";-13.670245;1.095723;4.227952;4.227952
"PCAR";"Capital Expenditure";"CF";-2.466122933E9;-3.66263269E9;-6.7134254E8;-3.12400498E8
"PCAR";"Cash And Cash Equivalents";"BS";1.5176400758E10;1.474223877E9;4.672896717E9;1.3882906561E10
"PCAR";"Cash Flowsfromusedin Operating Activities Direct";"CF";1.2397869678E10;-9.389313544E9;1.2883568724E10;1.1311231077E10
"PCAR";"Cost Of Revenue";"IS";3.7460653195E10;1.40456071798E11;1.96283023221E11;2.34460133313E11
"PCAR";"Current Assets";"BS";6.4192318245E10;6.4192649508E10;5.5296068186E10;6.7859411517E10
"PCAR";"Current Liabilities";"BS";2.1624939963E10;2.8339157505E10;2.3290157438E10;1.5846869617E10
"PCAR";"End Cash Position";"CF";1.5176400758E10;1.474223877E9;4.672896717E9;1.6869959323E10
"PCAR";"Gross Profit";"IS";9.141519695E9;2.1386386543E10;3.2006579453E10;3.9481793571E10
"PCAR";"Net Income";"IS";-1.5948619123E10;1.27834338E9;4.932611284E9;9.20397725E9
"PCAR";"Operating Expense";"IS";1.2118789944E10;1.8609511073E10;3.2260422955E10;2.2439385013E10
"PCAR";"Operating Income";"IS";-2.977270249E9;2.77687547E9;-2.53843502E8;1.7042408558E10
"PCAR";"Total Assets";"BS";1.0335112221E11;1.003829829E11;1.02809758188E11;1.01565767099E11
"PCAR";"Total Equity Gross Minority Interest";"BS";6.3670233322E10;5.6273081412E10;6.1178353928E10;6.6832180628E10
"PCAR";"Total Liabilities Net Minority Interest";"BS";3.9680888888E10;4.4109901488E10;4.163140426E10;3.4733586471E10
"PCAR";"Total Non Current Assets";"BS";3.9158803965E10;3.6190333392E10;4.7513690002E10;3.3706355582E10
"PCAR";"Total Non Current Liabilities Net Minority Interest";"BS";1.8055948925E10;1.5770743983E10;1.8341246822E10;1.8886716854E10
"PCAR";"Total Revenue";"IS";4.660217289E10;1.61842458341E11;2.28289602674E11;2.73941926884E11
"PEGE";"Accounts Payable";"BS";2.6934961021E10;1.103894553E11;1.20980879267E11;1.20980879267E11
"PEGE";"Accounts Receivable";"BS";3.2013341637E10;1.14388635734E11;1.26336605485E11;5.0548457386E10
"PEGE";"Basic EPS";"IS";-2.56;-34.32;-39.95;-25.82
"PEGE";"Capital Expenditure";"CF";-4.0871091E7;-2.486383364E9;-5.9421246E7;-5.9421246E7
"PEGE";"Cash And Cash Equivalents";"BS";1.72119399507E11;1.8529540683E10;7.6330219578E10;7.6330219578E10
"PEGE";"Cash Flowsfromusedin Operating Activities Direct";"CF";2.894872245E10;-1.01144537159E11;5.8048831822E10;5.8048831822E10
"PEGE";"Cost Of Revenue";"IS";6.988432126E9;8.12800855E9;1.1859372499E10;8.972125644E9
"PEGE";"Current Assets";"BS";5.24694301521E11;5.11049577319E11;4.08832918255E11;4.08832918255E11
"PEGE";"Current Liabilities";"BS";2.895413777E10;1.14770054028E11;1.25505839656E11;1.25505839656E11
"PEGE";"End Cash Position";"CF";1.72119399506E11;1.8529540683E10;7.6330219578E10;7.6330219578E10
"PEGE";"Gross Profit";"IS";-2.1048802876E10;-9.2155822214E10;2.8869472204E10;1.6126346725E10
"PEGE";"Net Income";"IS";-7.261012338E9;-9.7244099752E10;-1.13185564553E11;-1.13185564553E11
"PEGE";"Operating Expense";"IS";-2.7924276512E10;4.85334449E9;1.43579528367E11;9.0320632213E10
"PEGE";"Operating Income";"IS";6.875473636E9;-9.7009166704E10;-1.14710056163E11;-7.4194285488E10
"PEGE";"Total Assets";"BS";5.2733946171E11;5.16163305212E11;4.13136015029E11;4.13136015029E11
"PEGE";"Total Equity Gross Minority Interest";"BS";4.9589959694E11;3.98717175184E11;2.85552648373E11;2.85552648373E11
"PEGE";"Total Liabilities Net Minority Interest";"BS";3.143986477E10;1.17446130028E11;1.27583366656E11;1.27583366656E11
"PEGE";"Total Non Current Assets";"BS";2.645160189E9;5.113727893E9;4.303096774E9;4.303096774E9
"PEGE";"Total Non Current Liabilities Net Minority Interest";"BS";2.485727E9;2.676076E9;2.077527E9;2.077527E9
"PEGE";"Total Revenue";"IS";-1.406037075E10;-8.4027813664E10;4.0728844703E10;2.5098472369E10
"PEHA";"Accounts Payable";"BS";1.13495008E11;9.4260624E10;6.4578665E10;7.339477E10
"PEHA";"Accounts Receivable";"BS";4.56479822E11;4.39201972E11;4.50583739E11;5.23392615E11
"PEHA";"Basic EPS";"IS";58.0;13.0;33.0;7.0
"PEHA";"Capital Expenditure";"CF";-2.8175676E10;-1.3315533E10;-1.5371063E10;-1.4618323E10
"PEHA";"Cash And Cash Equivalents";"BS";6.0193523E10;9.4349876E10;1.47684064E11;6.5836308E10
"PEHA";"Cash Flowsfromusedin Operating Activities Direct";"CF";2.5948456E11;1.89923155E11;1.72983076E11;4.6716509E10
"PEHA";"Cost Of Revenue";"IS";4.57069539E11;5.31914614E11;5.84381039E11;4.95706317E11
"PEHA";"Current Assets";"BS";9.84115415E11;9.49124717E11;9.48943887E11;9.29532697E11
"PEHA";"Current Liabilities";"BS";1.044059083E12;7.32024589E11;7.10243131E11;7.28530381E11
"PEHA";"End Cash Position";"CF";6.0193523E10;9.4349876E10;1.47684064E11;6.5836308E10
"PEHA";"Gross Profit";"IS";5.23487114E11;5.19529728E11;5.84093395E11;5.18423394E11
"PEHA";"Net Income";"IS";4.8487862E10;1.1070907E10;2.8069871E10;5.959329E9
"PEHA";"Operating Expense";"IS";4.60090539E11;4.30555711E11;4.89877255E11;4.52346283E11
"PEHA";"Operating Income";"IS";6.3396575E10;8.8974017E10;9.421614E10;6.6077111E10
"PEHA";"Total Assets";"BS";1.915989375E12;1.838539299E12;1.806280965E12;1.765887592E12
"PEHA";"Total Equity Gross Minority Interest";"BS";7.40909054E11;7.40977263E11;7.71816074E11;7.70327233E11
"PEHA";"Total Liabilities Net Minority Interest";"BS";1.175080321E12;1.097562036E12;1.034464891E12;9.95560359E11
"PEHA";"Total Non Current Assets";"BS";9.3187396E11;8.89414582E11;8.57337078E11;8.36354895E11
"PEHA";"Total Non Current Liabilities Net Minority Interest";"BS";1.31021238E11;3.65537447E11;3.2422176E11;2.67029978E11
"PEHA";"Total Revenue";"IS";9.80556653E11;1.051444342E12;1.168474434E12;1.014129711E12
"PGAS";"Accounts Payable";"BS";2.15075275E8;1.6544703E8;2.36217962E8;2.45210144E8
"PGAS";"Accounts Receivable";"BS";4.72596381E8;4.13259264E8;5.68330231E8;4.48183503E8
"PGAS";"Basic EPS";"IS";-0.011;0.013;0.0135;0.0115
"PGAS";"Capital Expenditure";"CF";-2.82913481E8;-2.21900984E8;-1.32700012E8;-1.22282764E8
"PGAS";"Cash And Cash Equivalents";"BS";1.179044518E9;1.503293693E9;1.447650817E9;1.244731682E9
"PGAS";"Cash Flowsfromusedin Operating Activities Direct";"CF";4.1687463E8;5.81705258E8;9.69699872E8;7.23688604E8
"PGAS";"Cost Of Revenue";"IS";2.415518454E9;2.449252234E9;2.788052353E9;2.912724687E9
"PGAS";"Current Assets";"BS";2.005785786E9;2.19117453E9;2.212365073E9;1.892425055E9
"PGAS";"Current Liabilities";"BS";1.183155336E9;8.63911451E8;9.92569575E8;1.462417579E9
"PGAS";"End Cash Position";"CF";1.179044518E9;1.503293693E9;1.447650817E9;1.244731682E9
"PGAS";"Gross Profit";"IS";4.70017651E8;5.86848722E8;7.80542422E8;7.33579478E8
"PGAS";"Net Income";"IS";-2.64773584E8;3.03823865E8;3.26239697E8;2.78091179E8
"PGAS";"Operating Expense";"IS";3.82605951E8;6.359845E7;2.19725646E8;2.34733625E8
"PGAS";"Operating Income";"IS";8.74117E7;5.23250272E8;5.60816776E8;4.98845853E8
"PGAS";"Total Assets";"BS";7.533986395E9;7.510948902E9;7.194859982E9;6.599238469E9
"PGAS";"Total Equity Gross Minority Interest";"BS";2.955438855E9;3.284924558E9;3.441770638E9;3.540403379E9
"PGAS";"Total Liabilities Net Minority Interest";"BS";4.57854754E9;4.226024344E9;3.753089344E9;3.05883509E9
"PGAS";"Total Non Current Assets";"BS";5.528200609E9;5.319774372E9;4.982494909E9;4.706813414E9
"PGAS";"Total Non Current Liabilities Net Minority Interest";"BS";3.395392204E9;3.362112893E9;2.760519769E9;1.596417511E9
"PGAS";"Total Revenue";"IS";2.885536105E9;3.036100956E9;3.568594775E9;3.646304165E9
"PGEO";"Accounts Payable";"BS";6.8555E7;7.2584E7;6.5556E7;8.252E7
"PGEO";"Accounts Receivable";"BS";1.38448E8;1.24583E8;1.23223E8;1.36291E8
"PGEO";"Basic EPS";"IS";0.00176;0.002055;0.003076;0.003076
"PGEO";"Capital Expenditure";"CF";-4.7757E7;-2.6203E7;-3.0932E7;-6.8114E7
"PGEO";"Cash And Cash Equivalents";"BS";1.54863E8;1.25335E8;2.62302E8;6.77717E8
"PGEO";"Cash Flowsfromusedin Operating Activities Direct";"CF";2.27521E8;2.48392E8;2.20298E8;2.53006E8
"PGEO";"Cost Of Revenue";"IS";1.64194E8;1.82327E8;1.73208E8;1.78977E8
"PGEO";"Current Assets";"BS";3.19744E8;2.79786E8;4.33307E8;8.63278E8
"PGEO";"Current Liabilities";"BS";6.74544E8;1.99867E8;8.57782E8;2.44104E8
"PGEO";"End Cash Position";"CF";1.54863E8;1.25335E8;2.62302E8;6.77717E8
"PGEO";"Gross Profit";"IS";1.89767E8;1.86497E8;2.1286E8;2.27311E8
"PGEO";"Net Income";"IS";7.2866E7;8.5076E7;1.2734E8;1.63594E8
"PGEO";"Operating Expense";"IS";1298000.0;1.0906E7;1.1801E7;5526000.0
"PGEO";"Operating Income";"IS";1.88469E8;1.75591E8;2.01059E8;2.21785E8
"PGEO";"Total Assets";"BS";2.551366E9;2.397481E9;2.475138E9;2.964141E9
"PGEO";"Total Equity Gross Minority Interest";"BS";1.022818E9;1.229053E9;1.255541E9;1.971256E9
"PGEO";"Total Liabilities Net Minority Interest";"BS";1.528548E9;1.168428E9;1.219597E9;9.92885E8
"PGEO";"Total Non Current Assets";"BS";2.231622E9;2.117695E9;2.041831E9;2.100863E9
"PGEO";"Total Non Current Liabilities Net Minority Interest";"BS";8.54004E8;9.68561E8;3.61815E8;7.48781E8
"PGEO";"Total Revenue";"IS";3.53961E8;3.68824E8;3.86068E8;4.06288E8
"PGLI";"Accounts Payable";"BS";7.34348998E8;1.196236911E9;7.67230924E8;8.9771954E8
"PGLI";"Accounts Receivable";"BS";1.73198221E8;2.09321455E8;3.10177715E8;3.24599435E8
"PGLI";"Basic EPS";"IS";-10.35;19.5;12.88;12.88
"PGLI";"Capital Expenditure";"CF";-1.509540797E9;-1.303877202E9;-1.447652979E9;-7.59357983E8
"PGLI";"Cash And Cash Equivalents";"BS";7.407422782E9;7.792780142E9;7.839623313E9;7.702163068E9
"PGLI";"Cash Flowsfromusedin Operating Activities Direct";"CF";7.76722119E8;1.057280413E9;1.36385029E8;-3.21628726E8
"PGLI";"Cost Of Revenue";"IS";8.159830694E9;7.832349193E9;1.1562022769E10;1.110522468E10
"PGLI";"Current Assets";"BS";9.31814998E9;9.715985021E9;9.962317779E9;9.481281762E9
"PGLI";"Current Liabilities";"BS";4.830404134E9;5.277651266E9;3.459533257E9;4.059230736E9
"PGLI";"End Cash Position";"CF";7.407422782E9;7.792780142E9;7.839623313E9;7.702163068E9
"PGLI";"Gross Profit";"IS";5.184783423E9;6.656077015E9;8.784406867E9;8.313757084E9
"PGLI";"Net Income";"IS";-5.27606383E9;8.923873682E9;6.524694229E9;-5.142990241E10
"PGLI";"Operating Expense";"IS";9.835687928E9;7.396804696E9;1.0641567417E10;1.0961256822E10
"PGLI";"Operating Income";"IS";-4.650904505E9;-7.40727681E8;-1.85716055E9;-2.647499738E9
"PGLI";"Total Assets";"BS";8.666124436E10;1.00491539919E11;1.10723278472E11;4.5373460426E10
"PGLI";"Total Equity Gross Minority Interest";"BS";5.8187567123E10;6.7706004821E10;6.8624089726E10;1.6773579455E10
"PGLI";"Total Liabilities Net Minority Interest";"BS";2.8473677237E10;3.2785535098E10;4.2099188746E10;2.8599880971E10
"PGLI";"Total Non Current Assets";"BS";7.734309438E10;9.0775554898E10;1.00760960693E11;3.5892178664E10
"PGLI";"Total Non Current Liabilities Net Minority Interest";"BS";2.3643273103E10;2.7507883832E10;3.8639655489E10;2.4540650235E10
"PGLI";"Total Revenue";"IS";1.3344614117E10;1.4488426208E10;2.0346429636E10;1.9418981764E10
"PGUN";"Accounts Payable";"BS";5.8689376944E10;3.9665887868E10;3.4345262634E10;2.9341809465E10
"PGUN";"Accounts Receivable";"BS";6.631427579E9;5.4842183353E10;6.1141616422E10;6.4422246872E10
"PGUN";"Basic EPS";"IS";-22.31;6.27;30.0;30.0
"PGUN";"Capital Expenditure";"CF";-8.5855767673E10;-6.2699234699E10;-7.7068733399E10;-3.53380568456E11
"PGUN";"Cash And Cash Equivalents";"BS";4.578677258E9;7.249391491E9;3.5899308357E10;7.5587187365E10
"PGUN";"Cash Flowsfromusedin Operating Activities Direct";"CF";2.4100145103E10;1.08333153222E11;2.13075287779E11;3.55175776509E11
"PGUN";"Cost Of Revenue";"IS";4.72154978755E11;6.42204468156E11;7.42883990214E11;6.22382327457E11
"PGUN";"Current Assets";"BS";6.18789733497E11;1.87871289202E11;2.89998443433E11;2.9091340673E11
"PGUN";"Current Liabilities";"BS";1.83764322838E11;1.75197926334E11;1.97371836873E11;1.61569378318E11
"PGUN";"End Cash Position";"CF";4.390795825E9;7.249391491E9;3.5899308357E10;7.5587187365E10
"PGUN";"Gross Profit";"IS";3.097029493E9;1.44481539914E11;2.64421070651E11;2.46074449081E11
"PGUN";"Net Income";"IS";-1.01476295048E11;3.1335528055E10;1.7215165567E11;1.08056587588E11
"PGUN";"Operating Expense";"IS";3.769866617E10;4.0721523163E10;3.078525328E10;5.4276488046E10
"PGUN";"Operating Income";"IS";-3.4601636677E10;1.03760016751E11;2.33635817371E11;1.91797961035E11
"PGUN";"Total Assets";"BS";2.628294163907E12;2.289344438542E12;2.347517612881E12;2.59147646727E12
"PGUN";"Total Equity Gross Minority Interest";"BS";1.059749303693E12;1.261894258683E12;1.429166103716E12;1.626074845771E12
"PGUN";"Total Liabilities Net Minority Interest";"BS";1.568544860214E12;1.027450179859E12;9.18351509165E11;9.65401621499E11
"PGUN";"Total Non Current Assets";"BS";2.00950443041E12;2.101473149341E12;2.057519169448E12;2.30056306054E12
"PGUN";"Total Non Current Liabilities Net Minority Interest";"BS";1.384780537376E12;8.52252253525E11;7.20979672292E11;8.03832243181E11
"PGUN";"Total Revenue";"IS";4.75252008248E11;7.8668600807E11;1.007305060864E12;8.68456776538E11
"PICO";"Accounts Payable";"BS";1.9948309627E11;2.31416917809E11;6.2965637968E10;7.7959553788E10
"PICO";"Accounts Receivable";"BS";1.36826091724E11;1.42762846379E11;1.61985687293E11;1.91699678932E11
"PICO";"Basic EPS";"IS";-114.59;-82.74;15.666631;15.666631
"PICO";"Capital Expenditure";"CF";-1.4409219E9;-6.239335E8;-1.9368672787E10;-1.039153579E9
"PICO";"Cash And Cash Equivalents";"BS";6.591169684E9;8.415426198E9;9.588260921E9;5.266122191E9
"PICO";"Cash Flowsfromusedin Operating Activities Direct";"CF";2.4283561928E10;7.9099351E8;2.230139088E9;-2.6743708446E10
"PICO";"Cost Of Revenue";"IS";2.96253291118E11;4.3912639372E11;4.88726422914E11;4.9521548694E11
"PICO";"Current Assets";"BS";4.53825685262E11;4.17286513991E11;3.72928831208E11;3.66733710599E11
"PICO";"Current Liabilities";"BS";7.53517686681E11;7.85092247247E11;1.5757515771E11;1.75796527581E11
"PICO";"End Cash Position";"CF";6.591169684E9;8.415426198E9;9.588260921E9;5.266122191E9
"PICO";"Gross Profit";"IS";1.2190920988E10;1.6614442413E10;6.0843208147E10;5.2602739881E10
"PICO";"Net Income";"IS";-6.439877387E10;-4.8356764285E10;8.904521434E9;5.659644108E9
"PICO";"Operating Expense";"IS";2.9427037117E10;4.5784696751E10;4.5204362681E10;3.9988994542E10
"PICO";"Operating Income";"IS";-1.7236116129E10;-2.9170254338E10;1.5638845466E10;1.2613745339E10
"PICO";"Total Assets";"BS";1.092811641343E12;1.07388812469E12;1.014888115857E12;7.3604430223E11
"PICO";"Total Equity Gross Minority Interest";"BS";2.36506764484E11;1.89479764207E11;1.9883508472E11;2.0495154314E11
"PICO";"Total Liabilities Net Minority Interest";"BS";8.56304876859E11;8.84408360483E11;8.16053031137E11;5.3109275909E11
"PICO";"Total Non Current Assets";"BS";6.38985956081E11;6.56601610699E11;6.41959284649E11;3.69310591631E11
"PICO";"Total Non Current Liabilities Net Minority Interest";"BS";1.02787190178E11;9.9316113236E10;6.58477873427E11;3.55296231509E11
"PICO";"Total Revenue";"IS";3.08444212106E11;4.55740836133E11;5.49569631061E11;5.47818226822E11
"PIPA";"Accounts Payable";"BS";6.215643561E9;7.802373242E9;3.319286236E9;4.366672186E9
"PIPA";"Accounts Receivable";"BS";2.308715905E9;2.105221291E9;5.115147281E9;6.846332136E9
"PIPA";"Basic EPS";"IS";0.396545;0.530355;0.714837;0.714837
"PIPA";"Capital Expenditure";"CF";-2.36410292E8;-2.36410292E8;-4.8118433133E10;-4.3802762527E10
"PIPA";"Cash And Cash Equivalents";"BS";1.414567259E9;1.827386361E9;5.643320593E9;1.1431253331E10
"PIPA";"Cash Flowsfromusedin Operating Activities Direct";"CF";1.665091097E9;1.082355412E9;-1.7808579922E10;-4.0097601269E10
"PIPA";"Cost Of Revenue";"IS";2.9393373133E10;2.9217734611E10;2.7946449086E10;2.0134141419E10
"PIPA";"Current Assets";"BS";1.477457776E10;1.893865892E10;4.0393418906E10;1.25804209592E11
"PIPA";"Current Liabilities";"BS";2.1887552692E10;2.3819444165E10;2.6945596519E10;2.0053837466E10
"PIPA";"End Cash Position";"CF";1.414567259E9;1.827386361E9;5.643320593E9;1.1431253331E10
"PIPA";"Gross Profit";"IS";9.722433182E9;9.32268529E9;1.1123046503E10;1.1961963286E10
"PIPA";"Net Income";"IS";1.358165417E9;1.816464188E9;1.787092239E9;5.03574099E8
"PIPA";"Operating Expense";"IS";6.236329372E9;5.593994497E9;6.840118506E9;8.945000271E9
"PIPA";"Operating Income";"IS";3.48610381E9;3.728690793E9;4.282927997E9;3.016963015E9
"PIPA";"Total Assets";"BS";2.1981685285E10;2.5748370974E10;9.4210113197E10;1.80319277473E11
"PIPA";"Total Equity Gross Minority Interest";"BS";-1.28756764E9;2.9748893E8;5.2036437764E10;1.46239787824E11
"PIPA";"Total Liabilities Net Minority Interest";"BS";2.3269252925E10;2.5450882044E10;4.2173675433E10;3.4079489649E10
"PIPA";"Total Non Current Assets";"BS";7.207107525E9;6.809712054E9;5.3816694291E10;5.4515067881E10
"PIPA";"Total Non Current Liabilities Net Minority Interest";"BS";1.381700233E9;1.631437879E9;1.5228078914E10;1.4025652183E10
"PIPA";"Total Revenue";"IS";3.9115806315E10;3.8540419901E10;3.9069495589E10;3.2096104705E10
"PJAA";"Accounts Payable";"BS";3.371E10;1.5558E10;7.501E9;1.2167E10
"PJAA";"Accounts Receivable";"BS";6.2434E10;3.696E10;3.3238E10;6.2237E10
"PJAA";"Basic EPS";"IS";-246.0;-172.0;96.0;147.0
"PJAA";"Capital Expenditure";"CF";-1.59072E11;-3.8354E10;-1.18988E11;-1.39815E11
"PJAA";"Cash And Cash Equivalents";"BS";3.33154E11;8.43468E11;5.06061E11;4.11446E11
"PJAA";"Cash Flowsfromusedin Operating Activities Direct";"CF";-2.5294E10;-8.3007E10;3.13692E11;3.40617E11
"PJAA";"Cost Of Revenue";"IS";3.6417E11;2.89448E11;4.1386E11;5.76883E11
"PJAA";"Current Assets";"BS";4.64727E11;9.53809E11;5.64063E11;5.19281E11
"PJAA";"Current Liabilities";"BS";1.570437E12;1.117026E12;9.35623E11;6.97965E11
"PJAA";"End Cash Position";"CF";3.33154E11;8.43468E11;5.06061E11;4.11446E11
"PJAA";"Gross Profit";"IS";5.001E10;9.9894E10;5.44019E11;6.96951E11
"PJAA";"Net Income";"IS";-3.92838E11;-2.75021E11;1.54228E11;2.35173E11
"PJAA";"Operating Expense";"IS";3.02351E11;2.12411E11;2.27758E11;2.94175E11
"PJAA";"Operating Income";"IS";-2.52341E11;-1.12517E11;3.16261E11;4.02776E11
"PJAA";"Total Assets";"BS";4.042619E12;4.424075E12;3.892784E12;3.74342E12
"PJAA";"Total Equity Gross Minority Interest";"BS";1.761786E12;1.492819E12;1.560929E12;1.66824E12
"PJAA";"Total Liabilities Net Minority Interest";"BS";2.280833E12;2.931256E12;2.331855E12;2.07518E12
"PJAA";"Total Non Current Assets";"BS";3.577892E12;3.470266E12;3.328721E12;3.224139E12
"PJAA";"Total Non Current Liabilities Net Minority Interest";"BS";7.10396E11;1.81423E12;1.396232E12;1.377215E12
