"symbol";"sum(2020)_Accounts Payable";"sum(2020)_Accounts Receivable";"sum(2020)_Basic EPS";"sum(2020)_Capital Expenditure";"sum(2020)_Cash And Cash Equivalents";"sum(2020)_Cash Flowsfromusedin Operating Activities Direct";"sum(2020)_Cost Of Revenue";"sum(2020)_Current Assets";"sum(2020)_Current Liabilities";"sum(2020)_End Cash Position";"sum(2020)_Gross Profit";"sum(2020)_Net Income";"sum(2020)_Operating Expense";"sum(2020)_Operating Income";"sum(2020)_Total Assets";"sum(2020)_Total Equity Gross Minority Interest";"sum(2020)_Total Liabilities Net Minority Interest";"sum(2020)_Total Non Current Assets";"sum(2020)_Total Non Current Liabilities Net Minority Interest";"sum(2020)_Total Revenue";"sum(2021)_Accounts Payable";"sum(2021)_Accounts Receivable";"sum(2021)_Basic EPS";"sum(2021)_Capital Expenditure";"sum(2021)_Cash And Cash Equivalents";"sum(2021)_Cash Flowsfromusedin Operating Activities Direct";"sum(2021)_Cost Of Revenue";"sum(2021)_Current Assets";"sum(2021)_Current Liabilities";"sum(2021)_End Cash Position";"sum(2021)_Gross Profit";"sum(2021)_Net Income";"sum(2021)_Operating Expense";"sum(2021)_Operating Income";"sum(2021)_Total Assets";"sum(2021)_Total Equity Gross Minority Interest";"sum(2021)_Total Liabilities Net Minority Interest";"sum(2021)_Total Non Current Assets";"sum(2021)_Total Non Current Liabilities Net Minority Interest";"sum(2021)_Total Revenue";"sum(2022)_Accounts Payable";"sum(2022)_Accounts Receivable";"sum(2022)_Basic EPS";"sum(2022)_Capital Expenditure";"sum(2022)_Cash And Cash Equivalents";"sum(2022)_Cash Flowsfromusedin Operating Activities Direct";"sum(2022)_Cost Of Revenue";"sum(2022)_Current Assets";"sum(2022)_Current Liabilities";"sum(2022)_End Cash Position";"sum(2022)_Gross Profit";"sum(2022)_Net Income";"sum(2022)_Operating Expense";"sum(2022)_Operating Income";"sum(2022)_Total Assets";"sum(2022)_Total Equity Gross Minority Interest";"sum(2022)_Total Liabilities Net Minority Interest";"sum(2022)_Total Non Current Assets";"sum(2022)_Total Non Current Liabilities Net Minority Interest";"sum(2022)_Total Revenue";"sum(2023)_Accounts Payable";"sum(2023)_Accounts Receivable";"sum(2023)_Basic EPS";"sum(2023)_Capital Expenditure";"sum(2023)_Cash And Cash Equivalents";"sum(2023)_Cash Flowsfromusedin Operating Activities Direct";"sum(2023)_Cost Of Revenue";"sum(2023)_Current Assets";"sum(2023)_Current Liabilities";"sum(2023)_End Cash Position";"sum(2023)_Gross Profit";"sum(2023)_Net Income";"sum(2023)_Operating Expense";"sum(2023)_Operating Income";"sum(2023)_Total Assets";"sum(2023)_Total Equity Gross Minority Interest";"sum(2023)_Total Liabilities Net Minority Interest";"sum(2023)_Total Non Current Assets";"sum(2023)_Total Non Current Liabilities Net Minority Interest";"sum(2023)_Total Revenue"
"ADMG";1.7933119E7;1.5769228E7;-0.0099;-1403424.0;1.1041822E7;-1654302.0;1.70623336E8;7.7977126E7;2.2365962E7;1.1041822E7;-1.7910587E7;-3.8667944E7;9295084.0;-2.7205671E7;2.05448147E8;1.68715751E8;3.6732396E7;1.27471021E8;1.4366434E7;1.52712749E8;2.0353859E7;1.438898E7;1.0E-4;-1263014.0;1.1354939E7;1297594.0;1.90495645E8;8.2113507E7;2.3754846E7;1.1354939E7;-303094.0;350635.0;5784411.0;-6087505.0;2.03668221E8;1.71869114E8;3.1799107E7;1.21554714E8;8044261.0;1.90192551E8;1.9036222E7;8057582.0;-0.0069;-1117979.0;8539274.0;-3731403.0;1.52971363E8;5.8105339E7;2.1395255E7;8539274.0;-1.0197443E7;-2.6743893E7;5459599.0;-1.5657042E7;1.72000176E8;1.45262523E8;2.6737653E7;1.13894837E8;5342398.0;1.4277392E8;2.4617141E7;7181691.0;-0.0049;-1035034.0;5865322.0;-1657752.0;1.06757502E8;5.5259401E7;2.7434627E7;5865322.0;-1954822.0;-1.9115427E7;5210316.0;-7165138.0;1.58715638E8;1.25999415E8;3.2716223E7;1.03456237E8;5281596.0;1.0480268E8
"ADMR";2.074159E7;5137636.0;-6.92E-4;-4.7436718E7;4.2572296E7;2.9791089E7;1.34474751E8;1.7081958E8;8.0039103E7;4.2572296E7;-1.1170814E7;-2.8285428E7;1.5605744E7;-2.6776558E7;8.5522228E8;2.59146459E8;5.96075821E8;6.844027E8;5.16036718E8;1.23303937E8;2.0093927E7;8.8341506E7;0.003794;-1.1449436E7;1.80828189E8;1.6016789E8;2.19720456E8;3.16529859E8;9.242767E7;1.80828189E8;2.40450292E8;1.55110738E8;2.5098367E7;2.15351925E8;9.65702525E8;2.05444013E8;7.60258512E8;6.49172666E8;6.67830842E8;4.60170748E8;2.2612686E7;6.4188481E7;0.0081;-2.127469E7;5.11382167E8;4.79691758E8;3.73227386E8;6.46374336E8;1.97034879E8;5.11382167E8;5.3491466E8;3.32210508E8;7.5089023E7;4.59825637E8;1.286624764E9;5.69307624E8;7.1731714E8;6.40250428E8;5.20282261E8;9.08142046E8;3.347807E7;1.82440224E8;0.0081;-1.34727873E8;5.86422531E8;2.96585023E8;5.0275001E8;8.84554253E8;2.09750178E8;5.86422531E8;5.83211911E8;4.41021896E8;9473972.0;5.73737939E8;1.695419616E9;1.038049195E9;6.57370421E8;8.10865363E8;4.47620243E8;1.085961921E9
"ADRO";2.14273E8;2.24146E8;0.00459;-1.79952E8;1.173703E9;7.38753E8;1.958113E9;1.731867E9;1.144923E9;1.173703E9;5.76729E8;1.46927E8;1.67013E8;4.09716E8;6.381566E9;3.951714E9;2.429852E9;4.649699E9;1.284929E9;2.534842E9;2.72409E8;4.51989E8;0.02927;-1.80714E8;1.811141E9;1.436332E9;2.222972E9;2.838132E9;1.361558E9;1.811141E9;1.769746E9;9.33492E8;1.93071E8;1.576675E9;7.586936E9;4.458315E9;3.128621E9;4.748804E9;1.767063E9;3.992718E9;3.33212E8;6.47153E8;0.08032;-4.03609E8;4.067358E9;3.864254E9;3.449427E9;5.319309E9;2.447512E9;4.067358E9;4.652972E9;2.49308E9;3.75974E8;4.276998E9;1.0782307E10;6.527338E9;4.254969E9;5.462998E9;1.807457E9;8.102399E9;3.44743E8;5.20494E8;0.05309;-5.87773E8;3.311232E9;1.152758E9;3.980272E9;4.302033E9;2.135234E9;3.311232E9;2.537284E9;1.641437E9;3.46129E8;2.191155E9;1.0472711E10;7.40875E9;3.063961E9;6.170678E9;9.28727E8;6.517556E9
"AGII";1.16251E11;3.75073E11;31.59;-2.97171E11;4.05164E11;3.64251E11;1.254746E12;1.629893E12;1.615068E12;4.05164E11;9.33433E11;9.6412E10;5.76715E11;3.56718E11;7.121458E12;3.382141E12;3.739317E12;5.491565E12;2.124249E12;2.188179E12;1.23391E11;4.21148E11;66.9;-9.76775E11;8.09094E11;6.05946E11;1.507448E12;2.044419E12;1.979987E12;8.09094E11;1.231365E12;2.04183E11;6.63636E11;5.67729E11;8.164599E12;3.582925E12;4.581674E12;6.12018E12;2.601687E12;2.738813E12;1.56087E11;4.33572E11;32.63;-3.40259E11;6.36907E11;5.22544E11;1.456948E12;1.917368E12;1.643446E12;6.36907E11;1.155516E12;9.9338E10;7.26242E11;4.29274E11;8.041989E12;3.695974E12;4.346015E12;6.124621E12;2.702569E12;2.612464E12;1.56087E11;4.33572E11;32.63;-3.40259E11;6.36907E11;5.22544E11;1.456948E12;1.917368E12;1.643446E12;6.36907E11;1.155516E12;9.9338E10;7.26242E11;4.29274E11;8.041989E12;3.695974E12;4.346015E12;6.124621E12;2.702569E12;2.612464E12
"AGRO";6.3437669E10;0.0;1.428457;-1.2517799E10;2.619107036E12;7.63032452E11;0.0;0.0;0.0;2.619308128E12;0.0;3.1260682E10;3.57336533E11;0.0;2.8015492262E13;4.287690211E12;2.3727802051E13;0.0;0.0;7.24541421E11;2.0846655E10;0.0;-141.52;-3.9348452E10;2.140794984E12;-1.13964332E12;0.0;0.0;0.0;2.140267176E12;0.0;-3.045701407E12;4.43886554E11;0.0;1.6866522655E13;2.457663179E12;1.4408859476E13;0.0;0.0;9.79332128E11;1.3612177E10;0.0;0.5;-1.30221285E11;2.131068203E12;9.5167942E10;0.0;0.0;0.0;2.13037316E12;0.0;1.1460505E10;6.00661868E11;0.0;1.3898775065E13;3.389087282E12;1.0509687783E13;0.0;0.0;7.33438593E11;1.6871637E10;0.0;0.98;-3.7751709E10;1.123984887E12;-8.84956858E11;0.0;0.0;0.0;1.123186993E12;0.0;2.4351039E10;6.36515703E11;0.0;1.2440642239E13;3.420249975E12;9.020392264E12;0.0;0.0;5.55213004E11
"AGRS";2.8417E10;0.0;-12.582221;-3.3894E10;2.332893E12;-2.430311E12;0.0;0.0;0.0;2.322032E12;0.0;-1.76863E11;3.42112E11;0.0;9.854035E12;1.899838E12;7.954197E12;0.0;0.0;2.20537E11;3.5503E10;0.0;0.87;-1.8276E10;3.620067E12;-1.340077E12;0.0;0.0;0.0;3.609096E12;0.0;1.277E10;3.23626E11;0.0;1.428691E13;2.995582E12;1.1291328E13;0.0;0.0;3.88555E11;9.2174E10;0.0;4.76;-3.2328E10;4.161574E12;-2.79385E11;0.0;0.0;0.0;4.150971E12;0.0;1.03454E11;3.36563E11;0.0;1.8304587E13;4.168265E12;1.4136322E13;0.0;0.0;5.31947E11;1.32169E11;0.0;5.76;-3.7981E10;2.834024E12;-2.042812E12;0.0;0.0;0.0;2.82249E12;0.0;1.83295E11;3.95414E11;0.0;1.9377403E13;5.368679E12;1.4008724E13;0.0;0.0;6.01261E11
"AISA";3.32484E11;2.60435E11;243.0;-8.781E9;2.2684E11;-5.8485E10;9.65172E11;6.60324E11;8.82277E11;2.2684E11;3.18159E11;1.205212E12;4.80135E11;-1.61976E11;2.011557E12;8.49869E11;1.161688E12;1.351233E12;2.79411E11;1.283331E12;3.34735E11;2.25473E11;62.0;-5.5688E10;5.8011E10;-8.4864E10;1.179813E12;4.328E11;7.2002E11;5.8011E10;3.41066E11;5.751E9;3.54629E11;-1.3563E10;1.761634E12;8.33757E11;9.27877E11;1.328834E12;2.07857E11;1.520879E12;2.89942E11;2.75033E11;-6.7;-1.7099E10;8.8661E10;-5.3574E10;1.355222E12;5.5896E11;8.27907E11;8.8661E10;4.80062E11;-6.2366E10;5.11236E11;-3.1174E10;1.82635E12;7.77861E11;1.048489E12;1.26739E12;2.20582E11;1.835284E12;1.7586E11;2.99507E11;2.02;-2.2741E10;6.2526E10;7.8479E10;1.138415E12;4.96669E11;6.59907E11;6.2526E10;5.65598E11;1.8777E10;4.44181E11;1.21417E11;1.850004E12;9.68198E11;8.81806E11;1.353335E12;2.21899E11;1.704013E12
"AKPI";3.24100781E11;4.28181253E11;108.0;-1.31824002E11;6.7119163E10;2.41597435E11;1.988124547E12;9.10024936E11;8.79913552E11;6.7119163E10;2.41988546E11;6.6015377E10;1.39336235E11;1.02652311E11;2.644267716E12;1.313886759E12;1.330380957E12;1.73424278E12;4.50467405E11;2.230113093E12;5.07331914E11;5.78808178E11;241.0;-3.9248513E11;2.0051316E10;-1.2866081E10;2.358250702E12;1.304656069E12;1.162789501E12;2.0051316E10;3.44709186E11;1.47831251E11;8.3541147E10;2.61168039E11;3.335740359E12;1.463013414E12;1.872726945E12;2.03108429E12;7.09937444E11;2.702959888E12;5.07683324E11;5.7582306E11;319.0;-8.1187997E10;5.9315275E10;1.39896725E11;2.730610274E12;1.377131024E12;1.110996403E12;5.9315275E10;3.75021375E11;1.95539417E11;6.1563527E10;3.13457848E11;3.590544764E12;1.771465877E12;1.819078887E12;2.21341374E12;7.08082484E11;3.105631649E12;2.71747045E11;6.15402806E11;319.0;-6.0023521E10;5.1108424E10;2.2692668E10;2.498653326E12;1.245292854E12;1.065296093E12;5.1108424E10;2.24978167E11;-2.9647091E10;2.0884938E11;1.6128787E10;3.351569378E12;1.651929274E12;1.699640104E12;2.106276524E12;6.34344011E11;2.723631493E12
"AKRA";3.011754388E12;2.368360692E12;46.71;-3.41016662E11;1.4324692E12;1.066972977E12;1.5668008065E13;8.042418506E12;5.102110055E12;1.549363629E12;2.047920046E12;9.24918465E11;8.42680891E11;1.205239155E12;1.8683572815E13;1.0556356272E13;8.127216543E12;1.0641154309E13;3.025106488E12;1.7715928111E13;7.766849298E12;4.488568078E12;56.32;-2.41758587E11;2.571328872E12;2.944557443E12;2.3413909898E13;1.2022678362E13;9.306841393E12;2.600492407E12;2.293159002E12;1.111613585E12;8.45990614E11;1.447168388E12;2.3508585736E13;1.1298965113E13;1.2209620623E13;1.1485907374E13;2.90277923E12;2.57070689E13;9.239323818E12;5.971459404E12;121.77;-2.90151224E11;4.337980751E12;2.628813082E12;4.3287573122E13;1.5841294251E13;1.1280491593E13;4.337980751E12;4.252413482E12;2.403334889E12;1.122654265E12;3.129759217E12;2.7187608036E13;1.3154810775E13;1.4032797261E13;1.1346313785E13;2.752305668E12;4.7539986604E13;9.519185995E12;6.403443864E12;140.87;-6.48517321E11;6.535625681E12;3.501897695E12;3.7613487899E13;1.8121051657E13;1.2533377808E13;6.535625681E12;4.473464537E12;2.780349511E12;9.28607509E11;3.544857028E12;3.0254623117E13;1.4042957513E13;1.6211665604E13;1.213357146E13;3.678287796E12;4.2086952436E13
"ALDO";1.88420601192E11;2.88884783528E11;45.97;-4.5861165562E10;2.5095517219E10;1.19962516014E11;8.70991419206E11;5.36525873066E11;3.03886581958E11;2.5095517219E10;2.34929464043E11;5.0564693566E10;1.39622518298E11;9.5306945745E10;9.53551967212E11;5.9012364782E11;3.63428319392E11;4.17026094146E11;5.9541737434E10;1.105920883249E12;2.41048113383E11;3.19321566151E11;68.89;-1.14161727009E11;9.6169853081E10;7.3764543079E10;1.16305347683E12;7.10233784991E11;3.87942345634E11;9.6169853081E10;2.94213455834E11;7.585901955E10;1.51284769223E11;1.42928686611E11;1.210809442028E12;7.03402561482E11;5.07406880546E11;5.00575657037E11;1.19464534912E11;1.457266932664E12;2.11343503536E11;2.50340581319E11;49.59;-3.48379342802E11;4.0360274814E10;2.172940013E10;1.1465034796E12;7.14110899271E11;5.0800763897E11;4.0360274814E10;2.55410763706E11;6.5304232607E10;1.51569295617E11;1.03841468089E11;1.568806950187E12;7.65168946137E11;8.0363800405E11;8.54696050916E11;2.9563036508E11;1.401914243306E12;3.06861379955E11;3.36869882908E11;49.59;-5.3525054868E10;1.15840880123E11;3.9563187127E10;1.424745924821E12;8.76816259095E11;6.80008440675E11;1.15840880123E11;2.27750418432E11;2.718710415E9;1.81332021351E11;4.6418397081E10;1.751702567743E12;8.09937632854E11;9.41764934889E11;8.74886308648E11;2.61756494214E11;1.652496343253E12
"ALII";2.4365749E10;1.1767968E10;-3.03763;-1.49128976E11;1.04472E9;-3.2249634E10;8.8852404E10;2.8425143E10;1.55005495E11;1.04472E9;-5.253481E9;-4.8072919E10;2.3014539E10;-2.826802E10;9.78405812E11;7.603469E9;9.70802343E11;9.49980669E11;8.15796848E11;8.3598923E10;2.1314124E10;1.4170875E11;11.949426;-1.7468622E10;1.4096598E10;6.4555107E10;3.24762816E11;1.6758204E11;3.14206899E11;1.4096598E10;3.02954115E11;1.89109229E11;4.7633145E10;2.5532097E11;1.216388955E12;1.96240528E11;1.020148427E12;1.048806915E12;7.05941528E11;6.27716931E11;2.7218264E10;1.68860767E11;10.336236;-6.2997376E10;3.6428128E10;7.3701291E10;3.68903994E11;2.21993093E11;9.80698396E11;3.6428128E10;3.01216389E11;1.63579205E11;6.7885024E10;2.33331365E11;1.404650176E12;3.47674099E11;1.056976077E12;1.182657083E12;7.6277681E10;6.70120383E11;2.7218264E10;1.68860767E11;10.336236;-6.2997376E10;3.6428128E10;7.3701291E10;3.68903994E11;2.21993093E11;9.80698396E11;3.6428128E10;3.01216389E11;1.63579205E11;6.7885024E10;2.33331365E11;1.404650176E12;3.47674099E11;1.056976077E12;1.182657083E12;7.6277681E10;6.70120383E11
"ALMI";2.2484112E7;7066437.0;-0.03;-666275.0;821146.0;1.3710889E7;7.6840998E7;6.5009326E7;9.9946499E7;821146.0;-8827077.0;-1.8916626E7;1506074.0;-1.0333151E7;1.01149121E8;-1.9082867E7;1.20231988E8;3.6139795E7;2.0285489E7;6.8013921E7;2.6909749E7;9744296.0;4.2E-5;-215094.0;6367341.0;1.6312255E7;9.9120016E7;5.89241E7;4.1756304E7;6367341.0;3269776.0;37329.0;2404689.0;865087.0;9.3809824E7;3.672308E7;5.7086744E7;3.4885724E7;1.533044E7;1.02389792E8;1.2631646E7;1816683.0;-8.29E-4;-325768.0;557076.0;-5568948.0;8.2330485E7;4.3135358E7;3.3987411E7;557076.0;-1617648.0;-3163350.0;1069862.0;-2687510.0;7.358136E7;3.3558902E7;4.0022458E7;3.0446002E7;6035047.0;8.0712837E7;1511936.0;1886522.0;-8.29E-4;-145603.0;507776.0;-5369467.0;6.3588012E7;2.9946138E7;3.4413825E7;507776.0;-6850149.0;-1.0684884E7;1143218.0;-7993367.0;5.7287046E7;2.2873221E7;3.4413825E7;2.7340908E7;0.0;5.6737863E7
"AMAG";2.07266033E11;3.596457E11;21.44;-6.497914E9;1.002410482E12;8.4499712E10;0.0;0.0;0.0;1.403860839E12;0.0;1.07253266E11;0.0;0.0;4.737130041E12;2.006374654E12;2.730755387E12;0.0;0.0;7.90033615E11;2.06602693E11;3.8744765E11;29.97;-1.1246925E10;5.78794702E11;4.1289895E10;0.0;0.0;0.0;5.78794702E11;0.0;1.49438469E11;0.0;0.0;4.652817906E12;1.859762049E12;2.793055857E12;0.0;0.0;9.2241115E11;1.62602865E11;3.44393762E11;34.05;-3.454179E9;9.04187158E11;2.29857987E11;0.0;0.0;0.0;9.04187158E11;0.0;1.69774422E11;0.0;0.0;4.717862245E12;1.700336893E12;3.017525352E12;0.0;0.0;1.025174188E12;1.87912616E11;3.23613297E11;29.72;-1.1672299E10;7.79356656E11;1.50835024E11;0.0;0.0;0.0;7.79356656E11;0.0;1.48073877E11;0.0;0.0;5.116000794E12;1.705656748E12;3.410344046E12;0.0;0.0;1.087306674E12
"AMAN";4.88365E9;2.274788E9;5.586878;-5.890707E9;2.7313366E10;-1.5130823E10;3.699019E10;3.64679878E11;1.20247002E11;2.7313366E10;5.2558782E10;1.9814093E10;2.7109651E10;2.5449131E10;7.9939751E11;5.91051896E11;2.08345614E11;4.34717632E11;8.8098612E10;8.9548973E10;7.56964E9;6.43187E9;8.654738;-1.53949E9;5.5940779E10;2.7933266E10;3.9739244E10;4.35816821E11;1.49061654E11;5.5940779E10;6.0861811E10;3.3524128E10;2.2796954E10;3.8064857E10;8.6188887E11;6.19310416E11;2.42578454E11;4.26072049E11;9.35168E10;1.00601055E11;7.765478E9;2.54309E9;9.265366;-3.03152E8;9.7916583E10;5.458276E9;5.6711259E10;5.55826745E11;1.71816848E11;9.7916583E10;8.1229022E10;3.5889397E10;3.5584042E10;4.564498E10;9.66109133E11;6.52281972E11;3.13827161E11;4.10282388E11;1.42010313E11;1.37940282E11;8.723051E9;8.421915E9;9.265366;-5.3760611E10;4.6444138E10;6.5550535E10;6.1580168E10;5.73224104E11;2.41448607E11;4.6444138E10;1.16688091E11;5.5199524E10;4.7807091E10;6.8881E10;1.085440454E12;7.09539653E11;3.75900801E11;5.1221635E11;1.34452194E11;1.78268259E11
"AMAR";9.956433E9;0.0;1.027077;-4.651049E9;1.722118858E12;7.49906983E11;0.0;0.0;0.0;1.719191751E12;0.0;8.586126E9;2.72710565E11;0.0;4.057988611E12;1.067030775E12;2.990957836E12;0.0;0.0;5.91764974E11;6.815483E9;0.0;0.447722;-7.040495E9;1.892515431E12;4.8569581E11;0.0;0.0;0.0;1.889417523E12;0.0;4.115012E9;3.82739139E11;0.0;5.203044896E12;1.066584236E12;4.13646066E12;0.0;0.0;6.05943207E11;2.502E9;0.0;-12.0;-2.588E9;1.461141E12;-2.707467E12;0.0;0.0;0.0;1.457866E12;0.0;-1.55381E11;4.9733E11;0.0;4.505046E12;3.176199E12;1.328847E12;0.0;0.0;8.21135E11;2.502E9;0.0;11.0;-2.588E9;1.461141E12;-2.707467E12;0.0;0.0;0.0;1.457866E12;0.0;-1.55381E11;4.9733E11;0.0;4.505046E12;3.176199E12;1.328847E12;0.0;0.0;8.21135E11
"AMFG";2.63971E11;4.15195E11;-993.0;-1.59132E11;2.98981E11;5.6555E11;3.464806E12;1.932986E12;2.404568E12;2.98981E11;3.02983E11;-4.30987E11;6.00469E11;-2.97486E11;7.961657E12;2.929837E12;5.03182E12;6.028671E12;2.627252E12;3.767789E12;3.70339E11;4.69001E11;734.0;-9.4328E10;1.32175E11;1.015935E12;3.652014E12;1.906967E12;1.927761E12;1.32175E11;1.096125E12;3.18672E11;6.11602E11;4.84523E11;7.403476E12;3.293369E12;4.110107E12;5.496509E12;2.182346E12;4.748139E12;4.2807E11;5.51336E11;1008.0;-1.65601E11;1.07248E11;8.15751E11;4.124992E12;2.392927E12;1.986252E12;1.07248E11;1.446775E12;4.3737E11;6.31011E11;8.15764E11;7.46652E12;3.720172E12;3.746348E12;5.073593E12;1.760096E12;5.571767E12;3.98841E11;5.9849E11;1008.0;-2.29334E11;1.48822E11;8.5009E11;4.409809E12;2.776505E12;1.922939E12;1.48822E11;1.503756E12;5.83297E11;6.38811E11;8.64945E11;7.500664E12;4.240737E12;3.259927E12;4.724159E12;1.336988E12;5.913565E12
"AMMN";8.446E7;1.94027E8;0.0012;-1.07072E8;4.55506E8;-3.43163E8;6.44316E8;1.182267E9;3.26095E8;4.55506E8;3.5879E8;8.6319E7;9.2865E7;2.65925E8;4.758556E9;2.154997E9;2.603559E9;3.576289E9;2.277464E9;1.003106E9;1.12775E8;1.54069E8;0.004409;-1.5482E8;5.57814E8;2.93628E8;6.46209E8;1.381679E9;5.46404E8;5.57814E8;6.52851E8;3.17044E8;9.5771E7;5.5708E8;5.202983E9;2.494707E9;2.708276E9;3.821304E9;2.161872E9;1.29906E9;1.69186E8;3.39589E8;0.015205;-6.9228E8;8.17758E8;9.90517E8;1.19125E9;1.881272E9;5.45805E8;8.17758E8;1.638872E9;1.093488E9;1.11452E8;1.52742E9;6.498959E9;3.609299E9;2.88966E9;4.617687E9;2.343855E9;2.830122E9;2.27139E8;3.9559E8;0.00367;-1.519606E9;1.228597E9;-1.21212E8;1.131441E9;2.544318E9;7.7412E8;1.228597E9;9.01924E8;2.52144E8;1.34699E8;7.67225E8;9.097053E9;4.635545E9;4.461508E9;6.552735E9;3.687388E9;2.033365E9
"AMOR";0.0;2.6619937006E10;52.0;-1.4271295E8;2.11179779986E11;6.4536931871E10;1.27383558175E11;3.29977851072E11;4.6285459799E10;2.11179779986E11;1.5223940925E11;7.9566793815E10;5.5442380177E10;9.6797029073E10;3.36398988799E11;2.855534175E11;5.0845571299E10;6.421137727E9;4.5601115E9;2.79622967425E11;0.0;4.1531015443E10;90.0;-1.4E7;2.62210304154E11;1.07706E11;1.8572E11;3.16058224824E11;5.5812089466E10;2.6221E11;1.49662E11;9.9619E10;3.3286E10;1.16376E11;3.93127594206E11;3.1217940395E11;8.0948190256E10;7.7069369382E10;2.513610079E10;3.35382E11;0.0;3.749E10;53.0;-2.69E8;1.7538E11;1.23744E11;1.84625E11;3.17258E11;6.0929E10;1.7538E11;2.0902E11;1.18472E11;6.3869E10;1.45151E11;3.93081E11;3.095E11;8.3581E10;7.5823E10;2.2652E10;3.93645E11;0.0;3.4799E10;41.0;-9.17E8;1.42552E11;8.3262E10;1.54313E11;2.84721E11;4.8315E10;1.42552E11;1.7033E11;9.2576E10;6.1259E10;1.09071E11;3.60367E11;2.90561E11;6.9806E10;7.5646E10;2.1491E10;3.24643E11
"AMRT";8.860594E12;1.749286E12;25.56;-3.568808E12;3.87756E12;6.560173E12;6.0414446E13;1.3558536E13;1.5326139E13;3.87756E12;1.5412434E13;1.061476E12;1.4711209E13;7.01225E11;2.5970743E13;7.636328E12;1.8334415E13;1.2412207E13;3.008276E12;7.582688E13;9.753901E12;1.760636E12;46.38;-3.337821E12;3.269642E12;6.335963E12;6.7329674E13;1.4211903E13;1.6376061E13;3.269642E12;1.7574627E13;1.925874E12;1.5817394E13;1.757233E12;2.737021E13;9.427783E12;1.7942427E13;1.3158307E13;1.566366E12;8.4904301E13;1.0488605E13;2.162612E12;68.76;-4.020815E12;3.818601E12;7.062488E12;7.6902242E13;1.56642E13;1.7389232E13;3.818601E12;2.0022444E13;2.855284E12;1.7298784E13;2.72366E12;3.0746266E13;1.1470692E13;1.9275574E13;1.5082066E13;1.886342E12;9.6924686E13;1.0982713E13;2.571277E12;81.97;-4.530369E12;4.07453E12;6.817021E12;8.3878566E13;1.7325874E13;1.7262927E13;4.07453E12;2.3066117E13;3.403657E12;1.9868918E13;3.197199E12;3.4246183E13;1.57052E13;1.8540983E13;1.6920309E13;1.278056E12;1.06944683E14
"ANDI";1.6228332474E10;4.452232532E9;-1.09;-7.5717289209E10;8.892148246E9;2.6935353622E10;2.17871436903E11;6.4835474263E10;7.2557498302E10;8.892148246E9;4.2343009729E10;-1.0170233789E10;1.8996918642E10;2.3346091087E10;4.79224284289E11;2.50683289216E11;2.28540995073E11;4.14388810026E11;1.55983496771E11;2.60214446632E11;1.3485751959E10;1.3377479E9;-0.33;-1.7852218364E10;9.978623434E9;2.5574027227E10;3.08195161023E11;8.0917168328E10;5.782335987E10;9.978623434E9;3.8169834395E10;-3.121384649E9;1.7240925707E10;2.0928908688E10;4.82681352132E11;2.49265757028E11;2.33415595104E11;4.01764183804E11;1.75592235234E11;3.46364995418E11;1.9694689294E10;4.906841645E9;-1.15;-2.9766157567E10;1.5020216418E10;5.1020971477E10;2.95077013708E11;7.7817661367E10;5.1320417645E10;1.5020216418E10;2.2778631994E10;-1.0787670426E10;3.3319239934E10;-1.054060794E10;4.44210370402E11;2.38693908651E11;2.05516461751E11;3.66392709035E11;1.54196044106E11;3.17855645702E11;1.685615596E10;8.06410058E8;-1.15;-1.2619555972E10;8.364784764E9;1.4607513312E10;2.19718625036E11;2.4214366203E10;4.1923858695E10;8.364784764E9;2.23757049E8;-5.5959237094E10;6.3451366829E10;-6.322760978E10;3.78135050642E11;1.82739343465E11;1.95395707177E11;3.53920684439E11;1.53471848482E11;2.19942382085E11
"ANJT";5661890.0;1136353.0;7.09E-4;-4.5823377E7;1.5887126E7;3.5054252E7;1.24010517E8;6.6239541E7;2.8406129E7;1.5887126E7;4.0089127E7;2347918.0;2.7223207E7;1.286592E7;6.3173664E8;3.91390931E8;2.40345709E8;5.65497099E8;2.1193958E8;1.64099644E8;5939443.0;3131655.0;0.0112;-3.3958238E7;2.7141425E7;8.2800225E7;1.69491666E8;7.7799366E7;4.8778183E7;2.7141425E7;9.7892257E7;3.6999882E7;3.899825E7;5.8894007E7;6.45207106E8;4.25856194E8;2.19350912E8;5.6740774E8;1.70572729E8;2.67383923E8;6317320.0;1292435.0;0.0065;-3.3837555E7;1.0820724E7;5.9995457E7;2.15294824E8;5.9147966E7;4.0470085E7;1.0820724E7;5.3871897E7;2.1721276E7;1.4875126E7;3.8996771E7;6.02590474E8;4.2411119E8;1.78479284E8;5.43442508E8;1.38009199E8;2.69166721E8;6141049.0;590958.0;8.0E-4;-3.3988459E7;5852646.0;3.6645326E7;2.04952841E8;5.4978276E7;5.276167E7;5852646.0;3.1558862E7;2626343.0;1.5460335E7;1.6098527E7;6.1407226E8;4.25325683E8;1.88746577E8;5.59093984E8;1.35984907E8;2.36511703E8
